groupeD_INTERFACE_NAME,iF_NAME,nodename,rowVersion,errors,hasErrors,customProperties
GE-1/0/9;GE-1/1/0,AE1,ISMLIA-R09J-IS-EG,2024-07-14T15:00:31,,False,{}
GE-0/0/0;GE-0/0/1,AE55,ISMLIA-R09J-IS-EG,2024-07-14T15:00:31,,False,{}
GE-0/0/9;GE-1/1/9,AE7,ISMLIA-R09J-IS-EG,2024-07-14T15:00:31,,False,{}
GE-1/0/5;GE-1/0/6,AE25,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-1/0/2;GE-1/0/3;GE-1/0/4,AE7,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/1/3;GE-0/1/7,AE5,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/0/8;GE-0/1/8,AE3,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/1/6;GE-1/1/1,AE23,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
XE-2/0/0;XE-2/0/1,AE21,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/1/4;GE-1/0/8,AE2,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/0/2;GE-0/1/0;GE-1/0/7,AE1,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/1/5;GE-1/0/9,AE4,DMIETA2-R03J-DT-EG,2024-07-02T15:02:26,,False,{}
GE-0/0/7;GE-0/1/3,AE0,EZBTNHD-R01J-DT-EG,2024-07-26T08:32:25,,False,{}
GE-0/0/6;GE-0/1/2,AE3,EZBTNHD-R01J-DT-EG,2024-07-26T08:32:25,,False,{}
GE-0/0/5;GE-1/0/4,AE1,EZBTNHD-R01J-DT-EG,2024-07-26T08:32:25,,False,{}
GE-0/0/8;GE-1/0/7,AE5,EZBTNHD-R01J-DT-EG,2024-07-26T08:32:25,,False,{}
GE-0/0/9;GE-1/1/9,AE2,EZBTNHD-R01J-DT-EG,2024-07-26T08:32:25,,False,{}
GE-0/1/1;GE-0/1/6,AE7,EZBTNHD-R01J-DT-EG,2024-07-26T08:32:25,,False,{}
GE-0/1/0;GE-0/1/4,AE0,BERGAYA-R01J-MN-EG,2024-07-10T16:06:21,,False,{}
GE-0/1/6;GE-0/1/8,AE1,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
GE-0/2/4;GE-0/2/5,AE9,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
GE-0/2/6;GE-0/2/7,AE4,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
XE-2/0/2;XE-2/0/3,AE3,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
GE-0/0/9;GE-1/3/0,AE15,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
GE-1/0/6;GE-1/0/7,AE7,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
XE-2/0/0;XE-2/0/1,AE2,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
GE-0/0/4;GE-0/1/4,AE11,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
GE-0/1/0;GE-0/1/1;GE-0/1/2,AE0,HRAMIN-R03J-ALX-EG,2025-01-10T01:46:50,,False,{}
XE-2/0/2;XE-2/0/3,AE41,MAX-R02J-ALX-EG,2024-10-08T20:38:57,,False,{}
GE-1/0/2;GE-1/0/3,AE7,MAX-R02J-ALX-EG,2024-10-08T20:38:57,,False,{}
GE-1/0/6;GE-1/0/7,AE8,MAX-R02J-ALX-EG,2024-10-08T20:38:57,,False,{}
XE-2/0/0;XE-2/0/1,AE40,MAX-R02J-ALX-EG,2024-10-08T20:38:57,,False,{}
GE-0/2/6;GE-0/3/2,AE2,MAX-R02J-ALX-EG,2024-10-08T20:38:57,,False,{}
XE-1/0/2;XE-1/0/3;XE-1/2/2;XE-1/3/6,AE10,KFRDWAR-R30J-BH-EG,2024-07-31T18:13:29,,False,{}
XE-1/0/6;XE-1/0/7,AE14,KFRDWAR-R30J-BH-EG,2024-07-31T18:13:29,,False,{}
XE-1/0/4;XE-1/0/5,AE12,KFRDWAR-R30J-BH-EG,2024-07-31T18:13:29,,False,{}
XE-1/1/0;XE-1/1/1,AE16,KFRDWAR-R30J-BH-EG,2024-07-31T18:13:29,,False,{}
GE-1/3/2,AE1,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
GE-0/3/5;GE-0/3/6,AE8,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
GE-0/0/0;GE-1/0/4,AE7,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
GE-1/3/4,AE2,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
XE-2/0/0;XE-2/0/3,AE19,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
XE-2/0/1;XE-2/0/2,AE17,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
GE-0/1/9;GE-1/1/1,AE0,HLPLS-R05J-C-EG,2024-08-01T16:14:29,,False,{}
GE-0/0/2;GE-0/0/3,AE0,ETTSA-R01J-FYM-EG,2024-08-05T17:31:27,,False,{}
GE-0/1/0;GE-0/1/3,AE1,ETTSA-R01J-FYM-EG,2024-08-05T17:31:27,,False,{}
GE-0/0/7;GE-1/0/3,AE3,ETTSA-R01J-FYM-EG,2024-08-05T17:31:27,,False,{}
GE-0/3/0;GE-0/3/1,AE7,ETTSA-R01J-FYM-EG,2024-08-05T17:31:27,,False,{}
GE-0/0/0;GE-0/1/4;GE-0/1/5,AE1,MNLARS-R01J-MNF-EG,2024-07-31T18:12:37,,False,{}
GE-0/1/7;GE-0/1/8,AE0,ROMANA-R01J-SIN-EG,2024-07-17T15:10:56,,False,{}
GE-0/0/1;GE-0/1/0,AE5,TESVDC7-R04J-GZ-EG,2025-04-12T01:24:49,,False,{}
GE-0/1/2;GE-0/1/3,AE2,TESVDC7-R04J-GZ-EG,2025-04-12T01:24:49,,False,{}
GE-0/0/3,AE4,TESVDC7-R04J-GZ-EG,2025-04-12T01:24:49,,False,{}
GE-0/0/9;GE-0/1/0,AE27,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-1/1/3;GE-1/1/4,AE9,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
XE-2/0/0;XE-2/0/1,AE20,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-0/1/7;GE-0/1/8;GE-1/1/9,AE2,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-1/0/2;GE-1/0/6;GE-1/0/9,AE10,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-1/0/4;GE-1/1/1;GE-1/1/2,AE7,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
XE-2/0/2;XE-2/0/3,AE21,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-1/1/5;GE-1/1/7,AE5,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-0/1/5;GE-0/1/6,AE3,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-1/0/5;GE-1/0/7,AE25,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-0/1/2;GE-1/0/3,AE23,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-1/0/0;GE-1/0/1,AE29,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-0/0/5;GE-0/1/1,AE4,KFRSHK-R08J-KFS-EG,2024-09-12T20:25:29,,False,{}
GE-0/0/5;GE-0/0/6;GE-0/1/6;GE-0/1/9,AE2,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-0/0/0;GE-0/1/2;GE-0/1/4;GE-0/1/5,AE6,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
XE-2/0/2;XE-2/0/3,AE50,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-1/1/3;GE-1/1/4,AE3,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-0/0/7;GE-0/0/9;GE-0/1/1,AE1,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-1/0/2;GE-1/0/3;GE-1/0/4;GE-1/1/5,AE8,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-0/1/7;GE-0/1/8,AE0,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-0/0/8;GE-0/1/0,AE4,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
XE-2/0/0;XE-2/0/1,AE51,SHERBIN-R04J-DK-EG,2024-07-28T09:06:40,,False,{}
GE-0/0/4;GE-0/1/1,AE2,ESHNWAY-R01J-GH-EG,2024-06-04T19:15:49,,False,{}
GE-0/0/1;GE-0/0/6;GE-0/1/2,AE4,ESHNWAY-R01J-GH-EG,2024-06-04T19:15:49,,False,{}
GE-0/0/3;GE-0/1/7,AE1,ESHNWAY-R01J-GH-EG,2024-06-04T19:15:49,,False,{}
GE-0/0/1;GE-0/1/0,AE4,MTWSTA-R01J-MNF-EG,2024-07-31T18:12:46,,False,{}
GE-0/0/3;GE-0/1/3,AE2,MTWSTA-R01J-MNF-EG,2024-07-31T18:12:46,,False,{}
GE-0/0/1;GE-0/0/3,AE1,EZIAH-R01J-AST-EG,2024-10-07T21:09:45,,False,{}
GE-1/1/6;GE-1/1/7;GE-1/1/8;GE-1/1/9,AE8,EZIAH-R01J-AST-EG,2024-10-07T21:09:45,,False,{}
GE-0/0/4;GE-0/0/5,AE2,EZIAH-R01J-AST-EG,2024-10-07T21:09:45,,False,{}
GE-0/1/3;GE-0/1/4,AE11,EZIAH-R01J-AST-EG,2024-10-07T21:09:45,,False,{}
XE-2/0/0;XE-2/0/1,AE13,GLEEM-R04J-ALX-EG,2024-09-12T20:24:44,,False,{}
GE-0/0/9;GE-0/1/8;GE-0/1/9,AE2,GLEEM-R04J-ALX-EG,2024-09-12T20:24:44,,False,{}
XE-2/0/2;XE-2/0/3,AE14,GLEEM-R04J-ALX-EG,2024-09-12T20:24:44,,False,{}
GE-0/0/6;GE-0/0/8,AE1,GLEEM-R04J-ALX-EG,2024-09-12T20:24:44,,False,{}
XE-2/0/2;XE-2/0/3,AE12,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-0/2/7;GE-0/2/8;GE-0/2/9,AE9,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-0/2/4;GE-0/2/5;GE-0/2/6,AE8,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-0/0/0;GE-0/0/2,AE3,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-0/3/1;GE-0/3/2,AE0,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-0/2/2;GE-0/2/3,AE7,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-1/0/1;GE-1/1/8,AE4,KFRDWAR-R03J-BH-EG,2024-07-31T18:12:56,,False,{}
GE-0/0/9;GE-1/0/8,AE4,MNWHLH-R01J-MNF-EG,2024-07-26T08:32:13,,False,{}
GE-0/1/2;GE-0/1/6,AE3,MNWHLH-R01J-MNF-EG,2024-07-26T08:32:13,,False,{}
GE-0/0/4;GE-0/1/7,AE2,MNWHLH-R01J-MNF-EG,2024-07-26T08:32:13,,False,{}
GE-0/0/2;GE-0/0/3,AE1,MNWHLH-R01J-MNF-EG,2024-07-26T08:32:13,,False,{}
XE-2/0/2;XE-2/0/3,AE31,ZOHOUR-R03J-PTS-EG,2024-10-27T22:39:32,,False,{}
XE-2/0/0;XE-2/0/1,AE11,ZOHOUR-R03J-PTS-EG,2024-10-27T22:39:32,,False,{}
GE-0/0/0;GE-0/0/9,AE5,KELNGAR-R01J-GH-EG,2024-06-04T19:15:16,,False,{}
GE-0/0/6;GE-0/1/1,AE2,KELNGAR-R01J-GH-EG,2024-06-04T19:15:16,,False,{}
GE-0/0/5;GE-0/1/3,AE3,KELNGAR-R01J-GH-EG,2024-06-04T19:15:16,,False,{}
XE-2/0/0;XE-2/0/2,AE6,CITYCNTR-R06J-C-EG,2024-06-09T19:48:37,,False,{}
GE-0/0/3;GE-0/1/9,AE9,ATFHYDR-R01J-MN-EG,2024-07-01T16:28:46,,False,{}
GE-0/0/2;GE-0/0/5,AE0,ATFHYDR-R01J-MN-EG,2024-07-01T16:28:46,,False,{}
GE-0/1/3;GE-0/1/8,AE1,ATFHYDR-R01J-MN-EG,2024-07-01T16:28:46,,False,{}
GE-0/2/5;GE-0/3/0;GE-0/3/1,AE2,NWBA-R01J-SIN-EG,2024-10-07T21:10:25,,False,{}
GE-0/0/5,AE2,MATRIA-R02J-C-EG,2024-10-08T20:38:58,,False,{}
XE-2/0/0;XE-2/0/1,AE40,MATRIA-R02J-C-EG,2024-10-08T20:38:58,,False,{}
XE-2/0/2;XE-2/0/3,AE41,MATRIA-R02J-C-EG,2024-10-08T20:38:58,,False,{}
GE-0/0/5;GE-0/0/6,AE3,DMNHRW2-R02J-BH-EG,2024-07-14T15:00:29,,False,{}
GE-0/1/9,AE7,DMNHRW2-R02J-BH-EG,2024-07-14T15:00:29,,False,{}
GE-0/1/4;GE-0/1/6;GE-0/1/7,AE1,DMNHRW2-R02J-BH-EG,2024-07-14T15:00:29,,False,{}
GE-0/2/9;GE-0/3/1,AE8,DMNHRW2-R02J-BH-EG,2024-07-14T15:00:29,,False,{}
XE-2/0/0;XE-2/0/1;XE-2/0/2,AE2,DMNHRW2-R02J-BH-EG,2024-07-14T15:00:29,,False,{}
GE-0/1/2;GE-0/1/3,AE6,DMNHRW2-R02J-BH-EG,2024-07-14T15:00:29,,False,{}
XE-2/0/0;XE-2/0/1,AE10,FAWALA-R06J-C-EG,2024-12-06T20:03:03,,False,{}
GE-1/0/8,AE4,FAWALA-R06J-C-EG,2024-12-06T20:03:03,,False,{}
GE-1/0/6,AE2,FAWALA-R06J-C-EG,2024-12-06T20:03:03,,False,{}
GE-1/0/5;GE-1/1/6;GE-1/1/7,AE12,FAWALA-R06J-C-EG,2024-12-06T20:03:03,,False,{}
GE-1/0/7,AE3,FAWALA-R06J-C-EG,2024-12-06T20:03:03,,False,{}
GE-1/1/0,AE6,FAWALA-R06J-C-EG,2024-12-06T20:03:03,,False,{}
GE-0/1/0;GE-0/1/1;GE-0/1/2;GE-0/1/3;GE-0/1/4,AE2,6OCT2-R09J-GZ-EG,2024-06-18T15:29:41,,False,{}
GE-0/0/5,AE3,6OCT2-R09J-GZ-EG,2024-06-18T15:29:41,,False,{}
GE-0/0/6;GE-0/1/7,AE1,MSAHBR-R01J-SHR-EG,2024-10-24T22:34:43,,False,{}
GE-0/0/4;GE-0/0/5,AE17,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-1/0/3;GE-1/0/4,AE4,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-0/1/3;GE-0/1/4,AE3,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-0/0/7;GE-0/0/8,AE15,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
XE-2/0/0;XE-2/0/1,AE13,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-0/0/9;GE-0/1/0,AE19,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-0/1/5;GE-0/1/6,AE21,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-0/1/7;GE-0/1/8,AE23,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-0/1/1;GE-0/1/2,AE25,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
XE-2/0/2;XE-2/0/3,AE34,ZOHOUR-R06J-PTS-EG,2024-11-04T22:00:45,,False,{}
GE-1/0/4;GE-1/0/5,AE1,DEMOH-R01J-FYM-EG,2024-08-05T17:31:20,,False,{}
GE-1/0/2;GE-1/0/3,AE0,DEMOH-R01J-FYM-EG,2024-08-05T17:31:20,,False,{}
GE-1/0/1;GE-1/1/8,AE3,DEMOH-R01J-FYM-EG,2024-08-05T17:31:20,,False,{}
GE-1/0/7;GE-1/0/8,AE2,DEMOH-R01J-FYM-EG,2024-08-05T17:31:20,,False,{}
GE-0/2/0;GE-0/2/1;GE-0/2/2,AE2,MINYA-R06J-MN-EG,2024-10-20T18:49:36,,False,{}
XE-2/0/0;XE-2/0/1,AE50,MINYA-R06J-MN-EG,2024-10-20T18:49:36,,False,{}
XE-2/0/2;XE-2/0/3,AE51,MINYA-R06J-MN-EG,2024-10-20T18:49:36,,False,{}
GE-0/1/9;GE-1/2/9,AE5,AKHMIM-R01J-SHG-EG,2024-09-12T20:24:26,,False,{}
GE-0/0/5;GE-0/0/6,AE3,AKHMIM-R01J-SHG-EG,2024-09-12T20:24:26,,False,{}
GE-0/0/4,AE2,AKHMIM-R01J-SHG-EG,2024-09-12T20:24:26,,False,{}
GE-0/0/9,AE1,AKHMIM-R01J-SHG-EG,2024-09-12T20:24:26,,False,{}
GE-0/0/3;GE-0/0/8;GE-0/1/2,AE0,DARGIL-R01J-MNF-EG,2024-07-31T18:13:04,,False,{}
GE-0/1/0;GE-0/1/1;GE-0/1/3,AE2,DARGIL-R01J-MNF-EG,2024-07-31T18:13:04,,False,{}
GE-0/0/6;GE-0/0/7,AE1,DARGIL-R01J-MNF-EG,2024-07-31T18:13:04,,False,{}
GE-0/0/8;GE-0/1/6,AE1,MAZGHNA-R01J-GZ-EG,2024-09-12T20:23:45,,False,{}
GE-0/0/9;GE-0/1/7,AE4,MAZGHNA-R01J-GZ-EG,2024-09-12T20:23:45,,False,{}
GE-0/0/7;GE-0/1/0,AE2,MAZGHNA-R01J-GZ-EG,2024-09-12T20:23:45,,False,{}
XE-2/0/2;XE-2/0/3,AE7,6OCT1-R04J-GZ-EG,2024-10-30T22:48:16,,False,{}
XE-2/0/0;XE-2/0/1,AE8,6OCT1-R04J-GZ-EG,2024-10-30T22:48:16,,False,{}
GE-1/0/3;GE-1/1/7,AE7,KOBBA-R08J-C-EG,2024-06-04T19:16:00,,False,{}
GE-0/1/8;GE-0/2/2;GE-1/0/4,AE3,KOBBA-R08J-C-EG,2024-06-04T19:16:00,,False,{}
GE-0/3/1;GE-0/3/7,AE2,KOBBA-R08J-C-EG,2024-06-04T19:16:00,,False,{}
GE-0/3/0;GE-0/3/6,AE1,KOBBA-R08J-C-EG,2024-06-04T19:16:00,,False,{}
GE-0/2/3;GE-0/2/4;GE-1/0/2,AE9,KOBBA-R08J-C-EG,2024-06-04T19:16:00,,False,{}
GE-0/0/2;GE-0/0/6,AE2,SLHQDM-R01J-SHR-EG,2024-09-12T20:24:39,,False,{}
GE-0/0/1;GE-0/0/5,AE4,SLHQDM-R01J-SHR-EG,2024-09-12T20:24:39,,False,{}
GE-0/1/6;GE-1/1/9,AE1,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
GE-0/0/2;GE-1/1/8,AE5,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
GE-0/1/2;GE-0/1/3,AE3,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
GE-0/0/8;GE-0/0/9,AE2,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
GE-0/1/7;GE-1/1/7,AE15,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
GE-0/0/1;GE-1/1/5,AE4,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
XE-2/0/0;XE-2/0/1,AE13,DMIETGD-R05J-DT-EG,2024-06-25T14:41:47,,False,{}
GE-0/1/8;GE-0/1/9,AE4,ABEES2-R01J-ALX-EG,2024-10-07T21:09:07,,False,{}
GE-0/0/2;GE-1/1/6,AE2,ABEES2-R01J-ALX-EG,2024-10-07T21:09:07,,False,{}
XE-2/0/0,AE2,MAGAGA-R02J-MN-EG,2024-08-25T12:35:14,,False,{}
GE-0/0/2;GE-0/1/7,AE2,MEETALI-R01J-DK-EG,2024-07-23T18:10:41,,False,{}
GE-0/0/5;GE-0/1/0,AE5,MEETALI-R01J-DK-EG,2024-07-23T18:10:41,,False,{}
GE-0/0/4;GE-0/1/2;GE-0/1/5;GE-0/1/8,AE1,MEETALI-R01J-DK-EG,2024-07-23T18:10:41,,False,{}
GE-0/0/6;GE-0/1/1,AE7,MEETALI-R01J-DK-EG,2024-07-23T18:10:41,,False,{}
GE-0/0/3;GE-0/1/4,AE3,MEETALI-R01J-DK-EG,2024-07-23T18:10:41,,False,{}
GE-0/0/4;GE-0/0/5,AE2,NBSDBZR-R01J-BH-EG,2024-09-12T20:24:37,,False,{}
GE-0/0/6;GE-0/0/9;GE-0/1/0,AE0,NBSDBZR-R01J-BH-EG,2024-09-12T20:24:37,,False,{}
GE-0/1/1;GE-0/1/2,AE3,NBSDBZR-R01J-BH-EG,2024-09-12T20:24:37,,False,{}
XE-2/0/2;XE-2/0/3,AE1,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/0/5;GE-0/1/1,AE7,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-1/1/5;GE-1/1/7,AE3,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/1/4;GE-1/1/9,AE2,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/1/2;GE-0/1/3,AE9,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/0/1;GE-1/1/0,AE4,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/1/9;GE-1/0/7,AE11,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
XE-2/0/0;XE-2/0/1,AE0,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/0/8;GE-1/1/8,AE5,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-1/1/1;GE-1/1/6,AE6,FAYSAL-R02J-ALX-EG,2024-11-07T21:42:09,,False,{}
GE-0/1/2;GE-0/1/9,AE1,ETAYBRD-R03J-BH-EG,2024-07-14T15:00:10,,False,{}
GE-0/1/7;GE-0/1/8,AE5,ETAYBRD-R03J-BH-EG,2024-07-14T15:00:10,,False,{}
XE-2/0/2;XE-2/0/3,AE30,ETAYBRD-R03J-BH-EG,2024-07-14T15:00:10,,False,{}
GE-0/1/0;GE-0/1/1;GE-0/1/3,AE0,ETAYBRD-R03J-BH-EG,2024-07-14T15:00:10,,False,{}
XE-2/0/0;XE-2/0/1,AE3,ETAYBRD-R03J-BH-EG,2024-07-14T15:00:10,,False,{}
GE-0/1/4;GE-0/1/5;GE-0/1/6,AE2,ETAYBRD-R03J-BH-EG,2024-07-14T15:00:10,,False,{}
XE-2/0/0;XE-2/0/2,AE50,SHBRKHM3-R01J-C-EG,2024-08-21T13:24:55,,False,{}
XE-2/0/1;XE-2/0/3,AE51,SHBRKHM3-R01J-C-EG,2024-08-21T13:24:55,,False,{}
GE-0/3/2;GE-0/3/3,AE1,SHBRKHM3-R01J-C-EG,2024-08-21T13:24:55,,False,{}
ET-19/0/2,AE18,AUTO-R41J-ALX-EG,2025-01-10T01:46:48,,False,{}
ET-10/1/2;ET-14/0/2;ET-14/1/2;ET-17/0/2;ET-9/0/3,AE10,AUTO-R41J-ALX-EG,2025-01-10T01:46:48,,False,{}
ET-10/0/2,AE19,AUTO-R41J-ALX-EG,2025-01-10T01:46:48,,False,{}
XE-13/1/1;XE-13/1/2;XE-13/1/3;XE-3/1/4;XE-3/1/5;XE-3/1/6;XE-6/0/11;XE-6/0/19;XE-6/1/3;XE-6/1/6,AE17,AUTO-R41J-ALX-EG,2025-01-10T01:46:48,,False,{}
ET-1/0/7;ET-10/0/3;ET-16/0/7;ET-19/0/3;ET-9/0/7,AE12,AUTO-R41J-ALX-EG,2025-01-10T01:46:48,,False,{}
XE-8/0/10;XE-8/0/7;XE-8/0/8;XE-8/0/9,AE11,AUTO-R41J-ALX-EG,2025-01-10T01:46:48,,False,{}
GE-0/1/8;GE-0/1/9,AE0,QAROON-R01J-FYM-EG,2024-08-20T13:24:47,,False,{}
GE-0/0/9;GE-1/0/9,AE10,SHRTN-R03J-C-EG,2022-10-18T15:26:54,,False,{}
GE-1/1/0;GE-1/1/1,AE20,SHRTN-R03J-C-EG,2022-10-18T15:26:54,,False,{}
GE-0/0/4;GE-0/0/7;GE-0/1/6,AE2,MEATMDI-R01J-GH-EG,2024-06-06T19:12:43,,False,{}
GE-0/0/5;GE-0/0/6;GE-0/1/1,AE0,MEATMDI-R01J-GH-EG,2024-06-06T19:12:43,,False,{}
XE-2/0/0;XE-2/0/1,AE20,ZGZIGW-R07J-SHR-EG,2024-10-29T23:10:56,,False,{}
GE-1/1/3;GE-1/1/6,AE40,ZGZIGW-R07J-SHR-EG,2024-10-29T23:10:56,,False,{}
XE-2/0/2;XE-2/0/3,AE21,ZGZIGW-R07J-SHR-EG,2024-10-29T23:10:56,,False,{}
GE-0/0/4;GE-0/3/0,AE23,ZGZIGW-R07J-SHR-EG,2024-10-29T23:10:56,,False,{}
GE-0/1/7;GE-0/1/8;GE-0/1/9,AE8,BTALLM-R01J-SHG-EG,2024-09-12T20:24:01,,False,{}
GE-1/1/8;GE-1/1/9,AE2,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
XE-2/0/2;XE-2/0/3,AE43,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
GE-1/0/1;GE-1/0/4,AE4,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
XE-2/0/0;XE-2/0/1,AE42,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
GE-1/0/2;GE-1/1/2,AE3,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
GE-0/1/2;GE-1/0/3,AE1,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
GE-1/0/8;GE-1/1/4,AE50,MAX-R03J-ALX-EG,2024-10-08T20:38:58,,False,{}
GE-0/0/8;GE-0/1/0,AE1,AMIRIAH-R04J-C-EG,2024-07-27T08:55:18,,False,{}
GE-0/3/5;GE-0/3/9,AE2,AMIRIAH-R04J-C-EG,2024-07-27T08:55:18,,False,{}
XE-2/0/0;XE-2/0/2,AE50,AMIRIAH-R04J-C-EG,2024-07-27T08:55:18,,False,{}
GE-1/0/6;GE-1/0/7,AE1,DRBKHDR-R01J-DK-EG,2024-07-31T18:13:28,,False,{}
GE-1/0/4;GE-1/0/5,AE0,DRBKHDR-R01J-DK-EG,2024-07-31T18:13:28,,False,{}
GE-0/0/7;GE-0/1/8,AE3,DRBKHDR-R01J-DK-EG,2024-07-31T18:13:28,,False,{}
GE-0/1/4;GE-1/1/9,AE1,KHALIJ-R01J-DK-EG,2024-07-23T18:10:45,,False,{}
GE-0/0/7;GE-0/0/9,AE4,MINYA-R08J-MN-EG,2024-10-22T18:59:34,,False,{}
GE-1/1/4;GE-1/1/5,AE1,MINYA-R08J-MN-EG,2024-10-22T18:59:34,,False,{}
GE-0/1/2;GE-0/1/3,AE0,MINYA-R08J-MN-EG,2024-10-22T18:59:34,,False,{}
