NODENAME,MANAGEMENT_SYSTEM,IP1,NODELOCATION,LOCAL_INTERFACE,locaL_ADDRESS,Role1,NEIGHBOR_HOSTNAME,NEIGHBOR_INTERFACE,neighboR_ADDRESS,NEIGHBORLOCATION,Role2,Direction
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-7:914,10.29.95.146/30,BNG,AUTO-R45J-ALX-EG,AE7,10.29.95.145/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-6:910,10.29.95.66/30,BNG,AUTO-R45J-ALX-EG,AE6,10.29.95.65/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-4:910,10.29.95.26/30,BNG,AUTO-R45J-ALX-EG,AE9,10.29.95.25/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-3:911,10.29.95.14/30,BNG,AUTO-R45J-ALX-EG,AE30,10.29.95.13/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-2:913,10.29.95.154/30,BNG,AUTO-R45J-ALX-EG,AE3,10.29.95.153/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-2:912,10.29.95.106/30,BNG,AUTO-R45J-ALX-EG,AE3,10.29.95.105/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-1:915,10.29.95.122/30,BNG,AUTO-R45J-ALX-EG,AE14,10.29.95.121/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-1:912,10.29.95.98/30,BNG,AUTO-R45J-ALX-EG,AE14,10.29.95.97/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-8:914,10.29.95.186/30,BNG,AUTO-R45J-ALX-EG,AE8,10.29.95.185/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-7:910,10.29.95.50/30,BNG,AUTO-R45J-ALX-EG,AE7,10.29.95.49/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-6:914,10.29.95.178/30,BNG,AUTO-R45J-ALX-EG,AE6,10.29.95.177/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-5:914,10.29.95.138/30,BNG,AUTO-R45J-ALX-EG,AE5,10.29.95.137/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-5:912,10.29.95.42/30,BNG,AUTO-R45J-ALX-EG,AE5,10.29.95.41/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-5:911,10.29.95.38/30,BNG,AUTO-R45J-ALX-EG,AE5,10.29.95.37/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-5:910,10.29.95.34/30,BNG,AUTO-R45J-ALX-EG,AE5,10.29.95.33/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-1:911,10.29.95.6/30,BNG,AUTO-R45J-ALX-EG,AE14,10.29.95.5/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-1:910,10.29.95.2/30,BNG,AUTO-R45J-ALX-EG,AE14,10.29.95.1/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-7:913,10.29.95.62/30,BNG,AUTO-R45J-ALX-EG,AE7,10.29.95.61/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-7:912,10.29.95.58/30,BNG,AUTO-R45J-ALX-EG,AE7,10.29.95.57/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-6:915,10.29.95.182/30,BNG,AUTO-R45J-ALX-EG,AE6,10.29.95.181/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-6:912,10.29.95.74/30,BNG,AUTO-R45J-ALX-EG,AE6,10.29.95.73/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-5:915,10.29.95.142/30,BNG,AUTO-R45J-ALX-EG,AE5,10.29.95.141/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-4:914,10.29.95.170/30,BNG,AUTO-R45J-ALX-EG,AE9,10.29.95.169/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AUTO-R37A-ALX-EG,NOKIA_MPLS,10.45.9.249,AUTO...ALX,LAG-3:910,10.29.95.10/30,BNG,AUTO-R45J-ALX-EG,AE30,10.29.95.9/30,AUTO...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
ALMAZA-R72A-C-EG,NOKIA_MPLS,10.45.20.2,ALMAZA...C,1/1/1:910,10.29.56.238/30,BNG,ALMAZA-R40J-C-EG,ET-1/2/2,10.29.56.237/30,ALMAZA...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
ALMAZA-R72A-C-EG,NOKIA_MPLS,10.45.20.2,ALMAZA...C,1/1/3:910,10.29.81.2/30,BNG,ALMAZA-R41J-C-EG,ET-1/2/2,10.29.81.1/30,ALMAZA...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
MQATM2_A-R72A-C-EG,NOKIA_MPLS,10.45.20.7,MOQATTAM2_A...C,1/1/3:910,10.29.83.86/30,BNG,MQATM2_A-R41C-C-EG,HU0/1/0/14,10.29.83.85/30,MOQATTAM2_A...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
MQATM2_A-R72A-C-EG,NOKIA_MPLS,10.45.20.7,MOQATTAM2_A...C,1/1/1:910,10.29.82.234/30,BNG,MQATM2_A-R40C-C-EG,HU0/1/0/14,10.29.82.233/30,MOQATTAM2_A...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-3:914,10.29.57.226/30,BNG,AMRYAH-R40C-ALX-EG,BE5,10.29.57.225/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-3:910,10.29.57.218/30,BNG,AMRYAH-R40C-ALX-EG,BE5,10.29.57.217/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-1:915,10.29.57.206/30,BNG,AMRYAH-R40C-ALX-EG,BE3,10.29.57.205/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-1:914,10.29.57.246/30,BNG,AMRYAH-R40C-ALX-EG,BE3,10.29.57.245/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-1:913,10.29.57.242/30,BNG,AMRYAH-R40C-ALX-EG,BE3,10.29.57.241/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-5:911,10.29.57.214/30,BNG,AMRYAH-R40C-ALX-EG,BE6,10.29.57.213/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-3:912,10.29.57.222/30,BNG,AMRYAH-R40C-ALX-EG,BE5,10.29.57.221/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-1:910,10.29.57.194/30,BNG,AMRYAH-R40C-ALX-EG,BE3,10.29.57.193/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-7:913,10.29.57.234/30,BNG,AMRYAH-R40C-ALX-EG,BE7,10.29.57.233/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-7:911,10.29.58.30/30,BNG,AMRYAH-R40C-ALX-EG,BE7,10.29.58.29/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-8:912,10.29.58.202/30,BNG,AMRYAH-R41C-ALX-EG,BE8,10.29.58.201/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-8:911,10.29.58.158/30,BNG,AMRYAH-R41C-ALX-EG,BE8,10.29.58.157/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-6:914,10.29.58.154/30,BNG,AMRYAH-R41C-ALX-EG,BE7,10.29.58.153/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-6:911,10.29.58.214/30,BNG,AMRYAH-R41C-ALX-EG,BE7,10.29.58.213/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-6:910,10.29.58.170/30,BNG,AMRYAH-R41C-ALX-EG,BE7,10.29.58.169/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-4:915,10.29.58.142/30,BNG,AMRYAH-R41C-ALX-EG,BE6,10.29.58.141/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-2:912,10.29.58.210/30,BNG,AMRYAH-R41C-ALX-EG,BE4,10.29.58.209/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-2:911,10.29.58.206/30,BNG,AMRYAH-R41C-ALX-EG,BE4,10.29.58.205/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-8:910,10.29.58.198/30,BNG,AMRYAH-R41C-ALX-EG,BE8,10.29.58.197/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-6:915,10.29.58.146/30,BNG,AMRYAH-R41C-ALX-EG,BE7,10.29.58.145/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-6:913,10.29.58.218/30,BNG,AMRYAH-R41C-ALX-EG,BE7,10.29.58.217/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-4:913,10.29.58.166/30,BNG,AMRYAH-R41C-ALX-EG,BE6,10.29.58.165/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-4:911,10.29.58.190/30,BNG,AMRYAH-R41C-ALX-EG,BE6,10.29.58.189/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-2:914,10.29.58.186/30,BNG,AMRYAH-R41C-ALX-EG,BE4,10.29.58.185/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-2:910,10.29.58.222/30,BNG,AMRYAH-R41C-ALX-EG,BE4,10.29.58.221/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-6:912,10.29.58.194/30,BNG,AMRYAH-R41C-ALX-EG,BE7,10.29.58.193/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-4:914,10.29.58.138/30,BNG,AMRYAH-R41C-ALX-EG,BE6,10.29.58.137/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-4:910,10.29.58.162/30,BNG,AMRYAH-R41C-ALX-EG,BE6,10.29.58.161/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-2:913,10.29.58.182/30,BNG,AMRYAH-R41C-ALX-EG,BE4,10.29.58.181/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-8:915,10.29.58.178/30,BNG,AMRYAH-R41C-ALX-EG,BE8,10.29.58.177/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-8:914,10.29.58.150/30,BNG,AMRYAH-R41C-ALX-EG,BE8,10.29.58.149/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-8:913,10.29.58.174/30,BNG,AMRYAH-R41C-ALX-EG,BE8,10.29.58.173/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-4:912,10.29.58.134/30,BNG,AMRYAH-R41C-ALX-EG,BE6,10.29.58.133/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-2:915,10.29.58.130/30,BNG,AMRYAH-R41C-ALX-EG,BE4,10.29.58.129/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-5:913,10.29.58.6/30,BNG,AMRYAH-R40C-ALX-EG,BE6,10.29.58.5/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-5:912,10.29.58.2/30,BNG,AMRYAH-R40C-ALX-EG,BE6,10.29.58.1/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-3:913,10.29.57.250/30,BNG,AMRYAH-R40C-ALX-EG,BE5,10.29.57.249/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-3:911,10.29.58.18/30,BNG,AMRYAH-R40C-ALX-EG,BE5,10.29.58.17/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-1:911,10.29.57.198/30,BNG,AMRYAH-R40C-ALX-EG,BE3,10.29.57.197/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-7:915,10.29.58.14/30,BNG,AMRYAH-R40C-ALX-EG,BE7,10.29.58.13/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-7:914,10.29.57.238/30,BNG,AMRYAH-R40C-ALX-EG,BE7,10.29.57.237/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-7:912,10.29.57.230/30,BNG,AMRYAH-R40C-ALX-EG,BE7,10.29.57.229/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-5:915,10.29.58.10/30,BNG,AMRYAH-R40C-ALX-EG,BE6,10.29.58.9/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-5:910,10.29.57.254/30,BNG,AMRYAH-R40C-ALX-EG,BE6,10.29.57.253/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-3:915,10.29.57.210/30,BNG,AMRYAH-R40C-ALX-EG,BE5,10.29.57.209/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-1:912,10.29.57.202/30,BNG,AMRYAH-R40C-ALX-EG,BE3,10.29.57.201/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-7:910,10.29.58.26/30,BNG,AMRYAH-R40C-ALX-EG,BE7,10.29.58.25/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
AMRYAH-R36A-ALX-EG,NOKIA_MPLS,10.45.9.247,AAMREYAH...ALX,LAG-5:914,10.29.58.22/30,BNG,AMRYAH-R40C-ALX-EG,BE6,10.29.58.21/30,AAMREYAH...ALX,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-6:915,10.29.112.190/30,BNG,SALAMCTY-R31C-C-EG,BE25,10.29.112.189/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-8:912,10.29.112.202/30,BNG,SALAMCTY-R31C-C-EG,BE27,10.29.112.201/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-8:914,10.29.112.210/30,BNG,SALAMCTY-R31C-C-EG,BE27,10.29.112.209/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-4:912,10.29.112.154/30,BNG,SALAMCTY-R31C-C-EG,BE23,10.29.112.153/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-6:913,10.29.112.182/30,BNG,SALAMCTY-R31C-C-EG,BE25,10.29.112.181/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-8:911,10.29.112.198/30,BNG,SALAMCTY-R31C-C-EG,BE27,10.29.112.197/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-1:912,10.29.111.194/30,BNG,SALAMCTY-R30C-C-EG,BE21,10.29.111.193/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-3:911,10.29.111.214/30,BNG,SALAMCTY-R30C-C-EG,BE23,10.29.111.213/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-3:914,10.29.111.226/30,BNG,SALAMCTY-R30C-C-EG,BE23,10.29.111.225/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-5:910,10.29.111.234/30,BNG,SALAMCTY-R30C-C-EG,BE25,10.29.111.233/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-5:912,10.29.111.242/30,BNG,SALAMCTY-R30C-C-EG,BE25,10.29.111.241/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-5:913,10.29.111.246/30,BNG,SALAMCTY-R30C-C-EG,BE25,10.29.111.245/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-7:915,10.29.112.22/30,BNG,SALAMCTY-R30C-C-EG,BE27,10.29.112.21/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-1:915,10.29.111.206/30,BNG,SALAMCTY-R30C-C-EG,BE21,10.29.111.205/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-3:910,10.29.111.210/30,BNG,SALAMCTY-R30C-C-EG,BE23,10.29.111.209/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-3:913,10.29.111.222/30,BNG,SALAMCTY-R30C-C-EG,BE23,10.29.111.221/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-5:915,10.29.111.254/30,BNG,SALAMCTY-R30C-C-EG,BE25,10.29.111.253/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-7:911,10.29.112.6/30,BNG,SALAMCTY-R30C-C-EG,BE27,10.29.112.5/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-7:914,10.29.112.18/30,BNG,SALAMCTY-R30C-C-EG,BE27,10.29.112.17/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-1:911,10.29.111.190/30,BNG,SALAMCTY-R30C-C-EG,BE21,10.29.111.189/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-1:913,10.29.111.198/30,BNG,SALAMCTY-R30C-C-EG,BE21,10.29.111.197/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
SALAMCTY-R37A-C-EG,NOKIA_MPLS,10.45.11.128,SALAMCITY...C,LAG-5:914,10.29.111.250/30,BNG,SALAMCTY-R30C-C-EG,BE25,10.29.111.249/30,SALAMCITY...C,DISTRIBUTION & VAS ROUTERS,1st_BK_uplink
